car_ID, time_s, x_est, y_est, v_est, yaw_est, yawdot_est, x_var, y_var, v_var, yaw_var, yawdot_var, x_tru, y_tru, vx_tru, vy_tru
2, 1.600000, -9.386647, -0.323371, 3.046767, 0.092155, -0.039653, 0.024813, 1.431003, 0.103610, 3.216428, 0.998791, -9.155269, 0.748264, 3.345140, 1.284645
0, 1.633333, -1.390478, 4.019960, 5.428333, -0.022225, -0.076741, 0.003047, 0.002901, 0.045023, 0.000761, 0.011856, -1.336106, 4.000000, 5.583341, 0.000000
1, 1.633333, 15.066459, -3.944241, -6.073131, -0.028955, -0.042782, 0.004966, 0.032156, 0.029563, 0.007942, 0.027334, 14.999999, -4.000000, -6.000000, -0.000000
2, 1.633333, -9.291316, -0.331088, 3.118266, 0.130802, -0.036837, 0.026140, 1.469110, 0.105523, 3.299895, 0.995751, -9.043764, 0.791086, 3.422933, 1.314521
0, 1.666666, -1.208399, 4.027849, 5.448661, -0.024885, -0.085120, 0.002948, 0.002895, 0.044932, 0.000727, 0.011695, -1.149995, 4.000000, 5.600008, 0.000000
1, 1.666666, 14.874219, -3.944247, -6.090563, -0.030969, -0.047038, 0.004959, 0.031461, 0.029475, 0.007744, 0.027033, 14.799999, -4.000000, -6.000000, -0.000000
2, 1.666666, -9.310669, -0.281966, 3.148492, 0.161904, -0.037805, 0.027576, 1.509442, 0.107370, 3.382882, 0.991826, -8.929666, 0.834903, 3.500727, 1.344396
0, 1.700000, -1.040343, 4.018100, 5.410053, -0.030443, -0.089163, 0.002854, 0.002896, 0.044842, 0.000697, 0.011546, -0.963328, 4.000000, 5.616675, 0.000000
1, 1.700000, 14.684616, -3.870432, -6.077082, -0.060269, -0.079318, 0.004952, 0.030763, 0.029383, 0.007553, 0.026759, 14.599999, -4.000000, -6.000000, -0.000000
2, 1.700000, -9.165621, -0.389957, 3.236897, 0.092267, -0.096383, 0.028644, 1.545999, 0.109223, 3.460343, 0.985756, -8.812975, 0.879717, 3.578521, 1.374272
0, 1.733333, -0.829811, 4.034627, 5.507660, -0.021846, -0.067940, 0.002767, 0.002902, 0.044765, 0.000676, 0.011440, -0.776105, 4.000000, 5.633342, 0.000000
1, 1.733333, 14.476898, -3.942947, -6.083143, -0.029386, -0.040818, 0.004945, 0.030182, 0.028523, 0.007451, 0.026740, 14.399999, -4.000000, -6.000000, -0.000000
2, 1.733333, -9.145454, -0.358493, 3.282716, 0.135731, -0.086229, 0.029263, 1.593058, 0.111121, 3.545579, 0.982450, -8.693691, 0.925526, 3.656315, 1.404147
0, 1.766666, -0.642614, 4.036974, 5.520966, -0.015477, -0.043143, 0.002681, 0.002914, 0.044547, 0.000652, 0.011305, -0.588327, 4.000000, 5.650009, 0.000000
1, 1.766666, 14.280501, -3.926499, -6.048579, -0.032130, -0.038004, 0.004930, 0.029368, 0.028715, 0.007230, 0.026380, 14.199999, -4.000000, -6.000000, -0.000000
2, 1.766666, -8.988105, -0.465478, 3.376481, 0.102257, -0.125645, 0.030217, 1.640471, 0.112979, 3.627344, 0.977417, -8.571814, 0.972331, 3.734109, 1.434023
0, 1.800000, -0.473429, 4.020574, 5.467656, -0.018053, -0.037476, 0.002601, 0.002929, 0.044284, 0.000633, 0.011205, -0.399994, 4.000000, 5.666676, 0.000000
1, 1.800000, 14.084641, -3.838580, -6.026471, -0.064791, -0.072652, 0.004915, 0.028586, 0.028780, 0.007044, 0.026114, 13.999999, -4.000000, -6.000000, -0.000000
2, 1.800000, -8.737674, -0.559021, 3.513539, 0.202231, -0.113930, 0.031282, 1.700488, 0.114776, 3.712138, 0.973824, -8.447344, 1.020131, 3.811903, 1.463898
0, 1.833333, -0.292558, 4.018512, 5.465132, -0.011995, -0.013186, 0.002531, 0.002946, 0.044066, 0.000624, 0.011164, -0.211105, 4.000000, 5.683342, 0.000000
1, 1.833333, 13.891235, -3.791886, -5.986849, -0.078689, -0.082374, 0.004902, 0.027957, 0.027995, 0.006960, 0.026144, 13.799999, -4.000000, -6.000000, -0.000000
2, 1.833333, -8.579920, -0.577952, 3.619066, 0.314903, -0.096864, 0.034781, 1.771876, 0.116250, 3.785995, 0.967276, -8.320280, 1.068928, 3.889697, 1.493774
0, 1.866666, -0.131993, 3.998801, 5.387096, -0.025324, -0.046084, 0.002470, 0.002964, 0.043786, 0.000619, 0.011150, -0.021660, 4.000000, 5.700009, 0.000000
1, 1.866666, 13.690815, -3.706412, -6.049947, -0.111584, -0.122969, 0.004883, 0.027317, 0.027069, 0.006893, 0.026211, 13.599999, -4.000000, -6.000000, -0.000000
2, 1.866666, -8.387346, -0.729739, 3.737267, 0.241800, -0.179639, 0.039426, 1.848114, 0.117743, 3.841380, 0.954136, -8.190624, 1.118720, 3.967491, 1.523649
0, 1.900000, 0.105038, 3.976652, 5.538411, -0.034971, -0.065306, 0.002420, 0.002981, 0.043623, 0.000623, 0.011177, 0.168341, 4.000000, 5.716676, 0.000000
1, 1.900000, 13.432179, -3.849833, -6.156425, -0.050131, -0.051215, 0.004855, 0.026685, 0.025654, 0.006840, 0.026339, 13.399999, -4.000000, -6.000000, -0.000000
2, 1.900000, -8.215285, -0.751320, 3.855781, 0.358695, -0.171333, 0.043930, 1.956217, 0.119391, 3.893190, 0.943973, -8.058374, 1.169509, 4.045285, 1.553525
0, 1.933333, 0.278579, 3.994101, 5.534494, -0.013845, 0.001390, 0.002371, 0.002999, 0.043315, 0.000625, 0.011173, 0.358896, 4.000000, 5.733343, 0.000000
1, 1.933333, 13.259001, -3.787506, -6.035564, -0.064085, -0.051358, 0.004826, 0.025842, 0.026154, 0.006615, 0.025905, 13.199999, -4.000000, -6.000000, -0.000000
2, 1.933333, -8.140598, -0.901015, 3.923343, 0.180472, -0.280926, 0.050476, 2.064420, 0.121531, 3.903447, 0.922865, -7.923531, 1.221293, 4.123079, 1.583400
0, 1.966666, 0.468371, 4.015390, 5.579257, 0.004188, 0.050279, 0.002340, 0.003016, 0.042868, 0.000633, 0.011219, 0.550008, 4.000000, 5.750010, 0.000000
1, 1.966666, 13.080873, -3.769972, -5.948437, -0.063089, -0.039455, 0.004803, 0.025134, 0.026170, 0.006491, 0.025756, 12.999999, -4.000000, -6.000000, -0.000000
2, 1.966666, -8.154450, -0.861202, 3.978809, 0.231671, -0.265787, 0.054692, 2.236327, 0.123517, 3.961532, 0.916040, -7.786095, 1.274073, 4.200873, 1.613276
0, 2.000000, 0.695229, 3.994259, 5.696878, 0.002937, 0.054624, 0.002324, 0.003033, 0.042311, 0.000647, 0.011300, 0.741675, 4.000000, 5.766677, 0.000000
1, 2.000000, 12.837449, -3.871326, -5.985628, -0.016095, 0.019004, 0.004778, 0.024419, 0.026173, 0.006381, 0.025633, 12.799999, -4.000000, -6.000000, -0.000000
2, 2.000000, -7.880396, -0.981473, 4.121426, 0.208171, -0.317762, 0.059083, 2.412688, 0.126037, 4.018729, 0.907185, -7.646066, 1.327849, 4.278667, 1.643151
0, 2.033333, 0.899527, 3.982169, 5.736013, 0.001596, 0.051926, 0.002317, 0.003049, 0.041717, 0.000664, 0.011391, 0.933897, 4.000000, 5.783344, 0.000000
1, 2.033333, 12.617080, -3.908444, -6.014201, 0.000989, 0.037684, 0.004736, 0.023336, 0.027191, 0.006081, 0.024971, 12.599999, -4.000000, -6.000000, -0.000000
2, 2.033333, -7.750271, -0.812560, 4.237026, 0.451743, -0.243713, 0.065897, 2.600783, 0.128271, 4.071869, 0.899340, -7.503444, 1.382620, 4.356462, 1.673027
0, 2.066666, 1.110515, 3.969502, 5.787386, -0.003495, 0.037623, 0.002323, 0.003064, 0.041182, 0.000686, 0.011510, 1.126676, 4.000000, 5.800011, 0.000000
1, 2.066666, 12.393502, -3.968042, -6.062699, 0.024078, 0.059680, 0.004698, 0.022245, 0.028377, 0.005765, 0.024278, 12.399999, -4.000000, -6.000000, -0.000000
2, 2.066666, -7.627727, -1.140137, 4.296458, 0.023464, -0.447019, 0.071469, 2.711851, 0.131802, 4.031096, 0.871180, -7.358228, 1.438388, 4.434256, 1.702902
0, 2.100000, 1.331311, 3.952558, 5.871380, -0.007408, 0.032626, 0.002342, 0.003077, 0.040716, 0.000711, 0.011645, 1.320009, 4.000000, 5.816678, 0.000000
1, 2.100000, 12.160197, -4.060532, -6.107124, 0.062461, 0.103053, 0.004660, 0.021096, 0.029823, 0.005406, 0.023476, 12.199999, -4.000000, -6.000000, -0.000000
2, 2.100000, -7.537426, -0.564594, 4.426133, 0.630357, -0.220231, 0.077532, 2.868282, 0.133288, 4.065397, 0.862072, -7.210420, 1.495151, 4.512050, 1.732778
0, 2.133333, 1.509820, 3.951475, 5.815270, -0.005461, 0.032436, 0.002374, 0.003089, 0.040262, 0.000740, 0.011789, 1.513899, 4.000000, 5.833344, 0.000000
1, 2.133333, 11.965632, -4.013765, -6.099741, 0.038479, 0.066289, 0.004613, 0.019755, 0.031690, 0.004948, 0.022408, 11.999999, -4.000000, -6.000000, -0.000000
2, 2.133333, -7.368628, -1.432152, 4.436814, -0.439775, -0.673733, 0.070728, 2.755523, 0.137385, 3.710583, 0.784591, -7.060018, 1.552911, 4.589844, 1.762653
0, 2.166666, 1.711785, 3.924445, 5.815591, -0.018719, -0.001923, 0.002418, 0.003102, 0.039828, 0.000774, 0.011971, 1.708343, 4.000000, 5.850011, 0.000000
1, 2.166666, 11.734179, -4.047407, -6.181168, 0.043520, 0.057857, 0.004612, 0.018984, 0.032849, 0.004749, 0.022063, 11.799999, -4.000000, -6.000000, -0.000000
2, 2.166666, -7.356586, 0.281050, 4.644892, 1.369143, 0.029559, 0.073811, 2.529074, 0.135115, 3.300328, 0.699511, -6.907023, 1.611666, 4.667638, 1.792529
0, 2.200000, 1.890063, 3.922992, 5.760750, -0.018431, -0.005574, 0.002469, 0.003113, 0.039474, 0.000810, 0.012151, 1.903344, 4.000000, 5.848899, -0.114068
1, 2.200000, 11.535930, -4.018609, -6.170360, 0.029230, 0.037124, 0.004618, 0.018255, 0.034003, 0.004556, 0.021709, 11.599999, -4.000000, -6.000000, -0.000000
2, 2.200000, -7.083007, -1.965573, 4.469211, -1.090231, -0.936277, 0.050084, 1.222879, 0.130838, 1.588640, 0.429410, -6.751435, 1.671417, 4.745432, 1.822405
0, 2.233333, 2.081174, 3.918891, 5.748821, -0.021437, -0.015456, 0.002528, 0.003127, 0.039094, 0.000851, 0.012354, 2.098307, 3.996198, 5.845563, -0.228093
1, 2.233333, 11.331733, -4.031567, -6.167840, 0.033465, 0.041453, 0.004637, 0.017712, 0.034676, 0.004455, 0.021613, 11.399999, -4.000000, -6.000000, -0.000000
2, 2.233333, -7.655405, 1.654121, 4.424609, 2.554751, 0.181507, 0.004598, 0.042878, 0.128874, 0.092603, 0.225819, -6.593254, 1.732164, 4.823226, 1.852280
0, 2.266666, 2.275443, 3.926807, 5.757082, -0.019259, -0.012078, 0.002595, 0.003143, 0.038711, 0.000894, 0.012561, 2.293159, 3.988595, 5.840004, -0.342031
1, 2.266666, 11.141252, -4.048373, -6.125755, 0.042656, 0.058076, 0.004656, 0.017169, 0.035346, 0.004351, 0.021479, 11.199999, -4.000000, -6.000000, -0.000000
2, 2.266666, -7.079751, 1.279881, 2.505665, 0.223114, -1.930222, 0.004095, 0.020144, 0.106406, 0.051965, 0.196619, -6.432480, 1.793906, 4.901021, 1.882156
0, 2.300000, 2.439985, 3.919942, 5.629175, -0.027430, -0.045779, 0.002670, 0.003167, 0.038294, 0.000941, 0.012776, 2.487826, 3.977194, 5.832224, -0.455839
1, 2.300000, 10.948785, -3.989052, -6.133265, 0.010893, 0.007102, 0.004672, 0.016610, 0.036068, 0.004239, 0.021290, 10.999999, -4.000000, -6.000000, -0.000000
2, 2.300000, -6.811796, 1.328131, 3.612425, -0.509858, -2.747521, 0.003071, 0.014155, 0.045428, 0.030169, 0.171749, -6.269113, 1.856645, 4.978815, 1.912031
0, 2.333333, 2.602470, 3.928568, 5.561025, -0.018570, -0.025442, 0.002744, 0.003191, 0.037921, 0.000990, 0.013002, 2.682234, 3.961999, 5.822227, -0.569474
1, 2.333333, 10.770409, -3.926574, -6.035144, -0.008281, -0.005486, 0.004699, 0.016221, 0.036001, 0.004223, 0.021404, 10.799999, -4.000000, -6.000000, -0.000000
2, 2.333333, -6.737380, 1.411635, 3.794167, -0.421699, -2.598185, 0.001845, 0.010860, 0.040602, 0.021319, 0.157148, -6.103152, 1.920379, 5.056609, 1.941907
0, 2.366666, 2.783149, 3.912540, 5.515612, -0.029708, -0.055499, 0.002820, 0.003221, 0.037435, 0.001044, 0.013252, 2.876308, 3.943016, 5.810017, -0.682892
1, 2.366666, 10.565388, -3.923204, -6.049923, -0.010130, -0.009464, 0.004721, 0.015866, 0.035423, 0.004249, 0.021636, 10.599999, -4.000000, -6.000000, -0.000000
2, 2.366666, -6.631866, 1.522323, 3.929581, -0.381852, -2.506404, 0.001549, 0.009293, 0.038479, 0.020829, 0.154067, -5.934599, 1.985109, 5.134403, 1.971782
0, 2.400000, 2.941948, 3.916265, 5.478111, -0.016119, -0.016126, 0.002895, 0.003256, 0.037035, 0.001099, 0.013484, 3.069975, 3.920253, 5.795596, -0.796051
1, 2.400000, 10.385987, -3.856111, -5.911098, -0.025855, -0.009904, 0.004738, 0.015491, 0.035040, 0.004253, 0.021761, 10.399999, -4.000000, -6.000000, -0.000000
2, 2.400000, -6.503488, 1.520680, 3.941325, -0.458336, -2.498033, 0.001397, 0.008575, 0.036363, 0.021571, 0.153228, -5.763452, 2.050835, 5.212197, 2.001658
0, 2.433333, 3.137066, 3.889507, 5.493876, -0.031661, -0.049264, 0.002970, 0.003298, 0.036481, 0.001158, 0.013740, 3.263162, 3.893718, 5.778973, -0.908907
1, 2.433333, 10.173678, -3.888874, -5.929124, -0.009734, 0.012250, 0.004744, 0.015117, 0.034261, 0.004285, 0.021972, 10.199999, -4.000000, -6.000000, -0.000000
2, 2.433333, -6.391337, 1.639176, 3.887457, -0.373899, -2.303164, 0.001289, 0.008185, 0.037046, 0.020940, 0.147410, -5.589712, 2.117557, 5.289991, 2.031533
0, 2.466666, 3.368110, 3.826054, 5.643614, -0.061420, -0.094008, 0.003043, 0.003349, 0.036088, 0.001215, 0.013959, 3.455794, 3.863421, 5.760151, -1.021417
1, 2.466666, 9.919867, -4.028686, -5.985904, 0.056059, 0.104741, 0.004744, 0.014683, 0.034168, 0.004255, 0.021928, 9.999999, -4.000000, -6.000000, -0.000000
2, 2.466666, -6.278985, 1.825266, 3.690537, -0.232422, -2.047070, 0.001268, 0.008178, 0.034254, 0.021596, 0.146205, -5.413379, 2.185275, 5.367785, 2.061409
0, 2.500000, 3.602370, 3.793771, 5.769632, -0.081911, -0.124009, 0.003114, 0.003415, 0.035936, 0.001264, 0.014101, 3.647799, 3.829374, 5.739140, -1.133539
1, 2.500000, 9.706957, -4.143613, -6.009222, 0.109046, 0.177943, 0.004709, 0.013894, 0.035436, 0.003987, 0.021069, 9.799999, -4.000000, -6.000000, -0.000000
2, 2.500000, -6.166069, 2.009727, 3.538344, -0.079311, -1.769279, 0.001307, 0.007889, 0.026692, 0.020410, 0.141132, -5.234453, 2.253989, 5.445579, 2.091284
0, 2.533333, 3.777000, 3.763088, 5.639884, -0.105801, -0.187969, 0.003185, 0.003501, 0.035919, 0.001309, 0.014202, 3.839104, 3.791590, 5.715946, -1.245230
1, 2.533333, 9.528220, -4.068645, -6.012553, 0.054548, 0.073202, 0.004649, 0.012900, 0.037180, 0.003586, 0.019821, 9.599999, -4.000000, -6.000000, -0.000000
2, 2.533333, -6.013424, 2.006645, 3.802880, -0.216408, -1.910800, 0.001400, 0.007052, 0.020648, 0.016633, 0.126846, -5.052933, 2.323698, 5.523373, 2.121160
0, 2.566666, 3.951672, 3.720672, 5.556685, -0.129354, -0.236899, 0.003246, 0.003587, 0.035963, 0.001352, 0.014313, 4.029635, 3.750082, 5.690579, -1.356447
1, 2.566666, 9.323828, -4.042353, -6.045643, 0.034038, 0.031741, 0.004658, 0.012426, 0.037962, 0.003476, 0.019584, 9.399999, -4.000000, -6.000000, -0.000000
2, 2.566666, -5.852088, 2.088108, 3.923895, -0.156691, -1.696204, 0.001532, 0.007077, 0.019262, 0.016685, 0.123634, -4.868821, 2.394404, 5.601167, 2.151035
0, 2.600000, 4.138622, 3.703496, 5.566358, -0.134396, -0.230802, 0.003297, 0.003676, 0.036044, 0.001395, 0.014423, 4.219321, 3.704867, 5.663048, -1.467149
1, 2.600000, 9.142764, -4.036636, -5.977659, 0.035720, 0.043270, 0.004676, 0.012045, 0.038307, 0.003420, 0.019531, 9.199999, -4.000000, -6.000000, -0.000000
2, 2.600000, -5.699270, 2.211383, 3.903405, -0.034351, -1.400141, 0.001701, 0.006957, 0.018563, 0.015756, 0.116437, -4.682115, 2.466105, 5.678961, 2.180911
0, 2.633333, 4.358916, 3.647976, 5.680653, -0.158149, -0.252697, 0.003347, 0.003780, 0.036041, 0.001438, 0.014549, 4.408089, 3.655962, 5.633363, -1.577292
1, 2.633333, 8.928011, -4.115826, -5.986469, 0.072989, 0.099334, 0.004691, 0.011665, 0.038597, 0.003368, 0.019470, 8.999999, -4.000000, -6.000000, -0.000000
2, 2.633333, -5.525742, 2.416286, 3.932514, 0.174531, -0.972265, 0.001855, 0.006371, 0.019410, 0.013061, 0.101700, -4.492817, 2.538802, 5.756756, 2.210787
0, 2.666666, 4.503693, 3.606149, 5.452336, -0.188355, -0.332135, 0.003391, 0.003904, 0.036155, 0.001476, 0.014628, 4.595868, 3.603386, 5.601537, -1.686836
1, 2.666666, 8.751072, -3.992554, -6.011450, -0.006139, -0.046034, 0.004687, 0.011147, 0.039522, 0.003211, 0.019022, 8.799999, -4.000000, -6.000000, -0.000000
2, 2.666666, -5.371270, 2.362156, 4.132238, -0.035380, -1.352528, 0.001910, 0.005258, 0.022570, 0.008599, 0.078702, -4.300925, 2.612495, 5.834550, 2.240662
0, 2.700000, 4.696515, 3.555042, 5.481437, -0.210699, -0.354145, 0.003422, 0.004016, 0.036315, 0.001514, 0.014730, 4.782586, 3.547158, 5.567581, -1.795739
1, 2.700000, 8.549946, -4.009904, -6.008365, 0.001126, -0.032219, 0.004710, 0.010882, 0.038836, 0.003238, 0.019270, 8.599999, -4.000000, -6.000000, -0.000000
2, 2.700000, -5.182534, 2.510411, 4.253240, 0.083566, -1.085325, 0.002104, 0.005176, 0.023906, 0.008351, 0.074797, -4.106440, 2.687183, 5.912344, 2.270538
0, 2.733333, 4.867791, 3.510980, 5.406787, -0.234721, -0.393457, 0.003447, 0.004141, 0.036527, 0.001548, 0.014808, 4.968172, 3.487300, 5.531507, -1.903959
1, 2.733333, 8.362507, -3.972876, -6.024253, -0.022355, -0.072687, 0.004724, 0.010576, 0.038581, 0.003225, 0.019329, 8.399999, -4.000000, -6.000000, -0.000000
2, 2.733333, -4.990582, 2.610946, 4.433446, 0.124186, -0.983409, 0.002238, 0.004837, 0.026565, 0.007038, 0.065381, -3.909362, 2.762868, 5.990138, 2.300413
0, 2.766666, 5.049651, 3.477089, 5.499893, -0.229635, -0.337883, 0.003465, 0.004269, 0.036769, 0.001582, 0.014887, 5.152556, 3.423835, 5.493331, -2.011455
1, 2.766666, 8.176873, -3.973843, -5.875806, -0.006415, -0.018981, 0.004736, 0.010297, 0.037985, 0.003232, 0.019457, 8.199999, -4.000000, -6.000000, -0.000000
2, 2.766666, -4.767876, 2.793857, 4.578596, 0.311474, -0.543186, 0.002347, 0.004493, 0.029255, 0.005761, 0.056188, -3.709690, 2.839548, 6.067932, 2.330289
0, 2.800000, 5.261207, 3.443822, 5.617017, -0.233061, -0.308622, 0.003484, 0.004421, 0.036823, 0.001619, 0.014995, 5.335667, 3.356786, 5.453065, -2.118186
1, 2.800000, 8.008428, -4.001735, -5.769049, 0.015855, 0.032786, 0.004734, 0.009961, 0.037782, 0.003205, 0.019430, 7.999999, -4.000000, -6.000000, -0.000000
2, 2.800000, -4.563982, 2.974429, 4.773685, 0.431004, -0.304166, 0.002315, 0.003916, 0.031688, 0.003863, 0.043946, -3.507426, 2.917225, 6.145726, 2.360164
0, 2.833333, 5.440719, 3.388227, 5.572320, -0.255931, -0.342612, 0.003503, 0.004599, 0.036848, 0.001656, 0.015099, 5.517436, 3.286180, 5.410727, -2.224111
1, 2.833333, 7.825391, -3.976395, -5.777116, -0.000968, 0.000012, 0.004721, 0.009578, 0.038005, 0.003135, 0.019221, 7.799999, -4.000000, -6.000000, -0.000000
2, 2.833333, -4.377268, 3.062645, 4.904444, 0.400234, -0.407001, 0.002290, 0.003477, 0.033615, 0.002574, 0.035238, -3.302568, 2.995897, 6.223520, 2.390040
0, 2.866666, 5.630846, 3.318958, 5.543457, -0.289058, -0.395850, 0.003514, 0.004780, 0.036960, 0.001691, 0.015192, 5.697793, 3.212043, 5.366331, -2.329191
1, 2.866666, 7.637657, -3.971118, -5.824341, -0.012003, -0.028834, 0.004712, 0.009240, 0.037956, 0.003091, 0.019123, 7.599999, -4.000000, -6.000000, -0.000000
2, 2.866666, -4.174015, 3.177402, 5.090978, 0.386647, -0.481582, 0.002367, 0.003252, 0.035993, 0.002012, 0.030626, -3.095118, 3.075565, 6.301314, 2.419915
0, 2.900000, 5.831647, 3.198662, 5.611390, -0.337969, -0.460191, 0.003515, 0.004962, 0.037245, 0.001720, 0.015246, 5.876671, 3.134403, 5.319893, -2.433385
1, 2.900000, 7.399662, -4.032010, -5.934616, 0.012329, -0.001564, 0.004703, 0.008920, 0.037853, 0.003047, 0.019024, 7.399999, -4.000000, -6.000000, -0.000000
2, 2.900000, -3.922733, 3.329348, 5.400207, 0.412031, -0.464085, 0.002471, 0.003094, 0.038153, 0.001660, 0.027205, -2.885074, 3.156229, 6.379108, 2.449791
0, 2.933333, 6.020516, 3.064509, 5.636341, -0.394975, -0.543579, 0.003503, 0.005149, 0.037804, 0.001733, 0.015205, 6.054001, 3.053290, 5.271434, -2.536654
1, 2.933333, 7.159890, -4.067349, -6.063053, 0.017081, -0.013877, 0.004677, 0.008513, 0.038380, 0.002911, 0.018569, 7.199999, -4.000000, -6.000000, -0.000000
2, 2.933333, -3.657666, 3.465972, 5.707758, 0.408761, -0.509618, 0.002565, 0.002951, 0.039742, 0.001346, 0.024003, -2.672437, 3.237888, 6.456903, 2.479666
0, 2.966666, 6.200935, 2.943491, 5.674426, -0.436827, -0.586051, 0.003478, 0.005331, 0.038608, 0.001731, 0.015078, 6.229715, 2.968735, 5.220970, -2.638959
1, 2.966666, 6.928777, -4.093700, -6.130775, 0.024036, -0.010460, 0.004648, 0.008084, 0.039042, 0.002743, 0.018021, 6.999999, -4.000000, -6.000000, -0.000000
2, 2.966666, -3.378540, 3.605484, 6.022669, 0.419292, -0.493740, 0.002659, 0.002831, 0.040961, 0.001105, 0.021311, -2.457207, 3.320544, 6.534697, 2.509542
0, 3.000000, 6.352203, 2.866958, 5.578386, -0.465255, -0.622881, 0.003444, 0.005516, 0.039479, 0.001720, 0.014927, 6.403748, 2.880770, 5.168521, -2.740260
1, 3.000000, 6.750184, -4.022314, -6.106821, -0.022151, -0.091336, 0.004616, 0.007649, 0.039765, 0.002564, 0.017456, 6.799999, -4.000000, -6.000000, -0.000000
2, 3.000000, -3.126781, 3.704380, 6.198954, 0.394561, -0.545828, 0.002743, 0.002726, 0.041716, 0.000912, 0.019009, -2.239384, 3.404195, 6.612491, 2.539417
0, 3.033333, 6.541616, 2.778130, 5.710065, -0.470404, -0.564756, 0.003411, 0.005694, 0.040266, 0.001714, 0.014836, 6.576032, 2.789428, 5.114106, -2.840519
1, 3.033333, 6.538838, -4.075339, -6.043520, 0.016929, -0.004491, 0.004611, 0.007357, 0.039704, 0.002505, 0.017386, 6.599999, -4.000000, -6.000000, -0.000000
2, 3.033333, -2.826380, 3.869867, 6.564783, 0.448033, -0.373205, 0.002829, 0.002646, 0.042462, 0.000789, 0.017262, -2.018967, 3.488843, 6.690285, 2.569293
0, 3.066666, 6.710317, 2.672202, 5.688537, -0.504960, -0.603057, 0.003381, 0.005904, 0.040864, 0.001714, 0.014790, 6.746502, 2.694744, 5.057747, -2.939698
1, 3.066666, 6.341514, -4.057482, -6.066266, -0.001285, -0.043583, 0.004582, 0.006979, 0.040232, 0.002371, 0.016995, 6.399999, -4.000000, -6.000000, -0.000000
2, 3.066666, -2.543706, 3.988279, 6.787141, 0.429879, -0.413892, 0.002884, 0.002576, 0.042330, 0.000676, 0.015668, -1.795958, 3.574486, 6.768079, 2.599169
0, 3.100000, 6.873275, 2.626508, 5.689141, -0.494032, -0.536423, 0.003348, 0.006110, 0.041519, 0.001711, 0.014737, 6.915093, 2.596754, 4.999465, -3.037759
1, 3.100000, 6.175277, -4.031457, -5.933166, -0.002027, -0.018777, 0.004563, 0.006658, 0.040497, 0.002279, 0.016774, 6.199999, -4.000000, -6.000000, -0.000000
2, 3.100000, -2.271079, 4.114490, 7.005920, 0.450005, -0.312309, 0.002940, 0.002529, 0.042404, 0.000605, 0.014465, -1.570355, 3.661125, 6.845873, 2.629044
0, 3.133333, 7.053225, 2.512318, 5.713618, -0.526111, -0.564486, 0.003321, 0.006337, 0.041827, 0.001725, 0.014796, 7.081742, 2.495495, 4.939282, -3.134665
1, 3.133333, 5.977102, -4.041548, -5.964040, -0.002838, -0.026812, 0.004543, 0.006363, 0.040625, 0.002211, 0.016644, 5.999999, -4.000000, -6.000000, -0.000000
2, 3.133333, -1.972357, 4.239984, 7.243401, 0.436086, -0.334292, 0.002988, 0.002500, 0.042236, 0.000560, 0.013538, -1.342159, 3.748759, 6.923667, 2.658920
0, 3.166666, 7.213653, 2.452580, 5.686378, -0.525975, -0.529837, 0.003289, 0.006564, 0.042277, 0.001732, 0.014811, 7.246385, 2.391006, 4.877221, -3.230379
1, 3.166666, 5.812806, -4.007959, -5.864497, -0.013695, -0.029428, 0.004520, 0.006070, 0.040818, 0.002133, 0.016455, 5.799999, -4.000000, -6.000000, -0.000000
2, 3.166666, -1.697790, 4.353524, 7.408735, 0.437369, -0.288188, 0.003034, 0.002489, 0.042165, 0.000534, 0.012809, -1.111370, 3.837390, 7.001462, 2.688795
0, 3.200000, 7.382196, 2.357811, 5.708180, -0.540066, -0.518936, 0.003262, 0.006800, 0.042519, 0.001751, 0.014892, 7.408959, 2.283327, 4.813305, -3.324865
1, 3.200000, 5.625105, -4.005942, -5.831286, -0.010767, -0.016473, 0.004497, 0.005811, 0.040788, 0.002084, 0.016383, 5.599999, -4.000000, -6.000000, -0.000000
2, 3.200000, -1.407784, 4.442393, 7.518273, 0.402016, -0.365133, 0.003078, 0.002493, 0.042058, 0.000523, 0.012268, -0.877988, 3.927017, 7.282059, 1.794910
0, 3.233333, 7.563912, 2.271329, 5.750303, -0.547300, -0.493511, 0.003233, 0.007040, 0.042755, 0.001770, 0.014969, 7.569403, 2.172498, 4.747560, -3.418086
1, 3.233333, 5.452586, -4.013786, -5.771472, -0.002017, 0.008782, 0.004468, 0.005551, 0.040850, 0.002026, 0.016248, 5.399999, -4.000000, -6.000000, -0.000000
2, 3.233333, -1.124424, 4.518436, 7.566688, 0.350154, -0.494429, 0.003116, 0.002509, 0.042188, 0.000520, 0.011837, -0.635253, 3.986847, 7.449021, 0.873016
0, 3.266666, 7.709758, 2.121406, 5.784223, -0.582298, -0.520379, 0.003205, 0.007295, 0.042944, 0.001792, 0.015053, 7.727655, 2.058562, 4.680008, -3.510008
1, 3.266666, 5.215083, -4.024409, -5.840786, 0.007161, 0.022204, 0.004434, 0.005294, 0.041033, 0.001958, 0.016053, 5.199999, -4.000000, -6.000000, -0.000000
2, 3.266666, -0.793862, 4.526318, 7.608347, 0.260193, -0.716320, 0.003144, 0.002534, 0.042569, 0.000521, 0.011472, -0.386952, 4.015948, 7.499744, -0.062501
