sen_ID_lid_rad, time_s, nis
1, 9.000000, 2.049335
1, 9.000000, 2.040966
1, 9.033333, 3.323556
1, 9.033333, 4.297472
1, 9.033333, 4.526845
1, 9.066666, 0.943920
1, 9.066666, 1.560188
1, 9.066666, 1.275447
1, 9.100000, 5.314277
1, 9.100000, 1.702196
1, 9.100000, 1.933954
1, 9.133333, 3.626264
1, 9.133333, 2.074401
1, 9.133333, 1.711753
1, 9.166666, 4.908141
1, 9.166666, 1.632854
1, 9.166666, 1.536813
1, 9.200000, 0.034071
1, 9.200000, 1.290219
1, 9.200000, 1.255773
1, 9.233333, 6.670384
1, 9.233333, 2.757981
1, 9.233333, 3.061814
1, 9.266666, 4.089575
1, 9.266666, 2.498446
1, 9.266666, 2.534027
1, 9.300000, 2.013816
1, 9.300000, 2.452120
1, 9.300000, 2.557419
1, 9.333333, 5.124302
1, 9.333333, 5.540789
1, 9.333333, 5.338046
1, 9.366666, 1.043007
1, 9.366666, 0.086876
1, 9.366666, 0.129509
1, 9.400000, 2.151678
1, 9.400000, 1.002648
1, 9.400000, 0.876249
1, 9.433333, 4.707595
1, 9.433333, 2.085877
1, 9.433333, 2.275881
1, 9.466666, 4.105437
1, 9.466666, 2.746847
1, 9.466666, 2.649653
1, 9.500000, 1.276351
1, 9.500000, 0.774093
1, 9.500000, 0.929297
1, 9.533333, 0.898794
1, 9.533333, 2.865652
1, 9.533333, 2.577807
1, 9.566666, 2.527073
1, 9.566666, 1.221992
1, 9.566666, 1.402699
1, 9.600000, 5.958218
1, 9.600000, 3.566776
1, 9.600000, 3.718969
1, 9.633333, 2.395677
1, 9.633333, 0.200352
1, 9.633333, 0.396378
1, 9.666666, 1.889215
1, 9.666666, 4.203905
1, 9.666666, 3.667751
1, 9.700000, 2.922546
1, 9.700000, 2.031601
1, 9.700000, 1.878390
1, 9.733333, 4.203496
1, 9.733333, 1.359983
1, 9.733333, 1.673443
1, 9.766666, 6.444388
1, 9.766666, 2.614869
1, 9.766666, 2.457712
1, 9.800000, 0.706040
1, 9.800000, 0.345695
1, 9.800000, 0.315126
1, 9.833333, 0.925671
1, 9.833333, 1.687760
1, 9.833333, 1.641266
1, 9.866666, 1.703050
1, 9.866666, 0.644412
1, 9.866666, 0.441825
1, 9.900000, 2.625230
1, 9.900000, 1.409823
1, 9.900000, 1.191553
1, 9.933333, 7.429032
1, 9.933333, 8.922137
1, 9.933333, 8.993007
1, 9.966666, 7.955336
1, 9.966666, 3.131301
1, 9.966666, 2.725047
